"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"190",0,0,"Revengeance","A low-rent bounty hunter named Rod Rosse, The One Man Posse, gets entangled in a web of danger when he takes on a job from an ex-biker/ex-wrestler turned U.S. senator named ""Deathface.""",0.166636,2,"2017-04-05","Released",71,"Plymptoons, ","United States of America, "
"191",110000000,121790373,"Deepwater Horizon","A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",13.508399,1986,"2016-09-29","Released",107,"TIK Film, Summit Entertainment, Participant Media, Di Bonaventura Pictures, Closest to the Hole Productions, Leverage, ","Hong Kong, United States of America, "
"192",0,6901965,"Birth of the Dragon","Set against the backdrop of San Francisco’s Chinatown, this cross-cultural biopic chronicles Bruce Lee’s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",7.448884,122,"2017-08-25","Released",103,"Groundswell Productions, Kylin Pictures, ","Canada, China, United States of America, "
"193",0,0,"Searchers","Inuk filmmaker Zacharias Kunuk (Atanarjuat: The Fast Runner) returns with this Arctic epic inspired by the classic John Ford western of the same name, about a vengeful husband who sets off in pursuit of the violent men who kidnapped his wife and destroyed his home.",0.093884,1,"2016-09-12","Released",94,"Kingulliit Productions, ","Canada, "
"194",0,0,"The Day My Father Became a Bush","Ten-year-old Toda lives in a bakery with her dad and knows everything there is to know about cakes and pastries. Then, one day, her life is turned upside down: her dad is called away unexpectedly to defend his country. In order to stay safe, Toda has to undertake an adventurous and challenging journey to the neighbouring country where her mother lives. On the way she encounters challenging situations, meets interesting people and finds a special new friend. But will she eventually find her mother?",0.060162,0,"2017-03-22","Released",90,"A Private View, Lemming Film, Minds Meet, Nukleus Film, ","Netherlands, Belgium, Croatia, "
"195",600,0,"Fangs & Claws 2","In the line of b-movies from the VHS craze and Italian splatter and trash films, comes the continuation of the story of ""Dentes E Garras!"".  Three months after the events of the first film, an aquatic monster that escaped from the grip of the army is terrorising tourists and swimmers at a summer lake resort. Meanwhile a surviving dinosaur hatchling is about to join in the fun, triggering a catastrophic outcome.",0.03634,0,"2016-09-10","Released",16,"Stinger Pictures, ","Finland, Portugal, "
"196",0,0,"Headshot","A young man washes ashore, his memory gone - but his past comes back to haunt him after he is nursed back to health and his killing ability is needed when he takes on a powerful drug lord.",6.567449,107,"2016-09-24","Released",117,"Screenplay Infinite Films, ","Indonesia, "
"197",0,5711,"Trespass Against Us","Three generations of the rowdy Cutler family live as outlaws in some of Britain's richest countryside – hunting hares, ram-raiding stately homes, and taunting the police. Struggling to retain a way of life fast becoming extinct, Chad Cutler ends up caught between his father's archaic principles and trying to do right by his kids, whilst the full force of the law is finally catching up with him.",8.022983,107,"2017-01-20","Released",99,"A24, Potboiler Productions Ltd., Protagonist Pictures, Albert Granville, Animal Kingdom, Film4 Productions, ","United Kingdom, "
"198",10000000,1799312,"Free Fire","A crime drama set in 1970s Boston, about a gun sale which goes wrong.",9.304032,380,"2017-03-31","Released",90,"Rook Films, Protagonist Pictures, A24, Film4 Productions, ","France, United Kingdom, "
"199",0,0,"Demon Hunter","A young girl tormented by the tragedies of her past is brought in for questioning by the police over the death of a man, who she claims to be a demon. Detective Beckett realizes this is the same girl he made a broken promise to seven years ago that he'd find the monster that raped and murdered her 12 year old sister.",0.271213,2,"2016-09-06","Released",85,"Ill Eagle Films, Constant Motion Pictures, Full Metal Films, ","Ireland, United States of America, "
"200",0,0,"Asian Ghost Story","The spirit of a dead Chinese railway worker seeking revenge possesses the body of a lethal assassin!",0.558523,2,"2016-10-31","Released",75,"Rapid Heart Pictures, ","Canada, "
"201",0,0,"From a House on Willow Street","After a young woman is kidnapped, her captors soon come to realize that in fact they may be the ones in danger and this young woman has a dark secret inside her.",5.408456,70,"2017-03-24","Released",90,"The Darkside, Fat Cigar Productions, ","South Africa, "
"202",0,0,"Zombie Spring Breakers","Three best friends - Alex, Az and Jim - head to Ibiza for their first lad's holiday. Unfortunately, tagging along is Alex's unimpressed ex-girlfriend Ellie. Arriving on the island, the lads dump Ellie with Alex's sister Liz, and her friend Zara, and head to San Antonio to start their week of sun, sea and debauchery. Soon they end up in a club, run by local gangster Karl, where the attractions aren't all alive - they're zombies! Due to Jim's drunken antics the zombies escape, and soon all hell breaks loose and no one on the party island is safe.",1.317197,7,"2016-08-26","Released",95,"Templeheart Films, EnMar Productions, ","United Kingdom, "
"203",0,0,"Tatara Samurai","When the Amago samurai withdraw their protection of the village of Tatara, famous for their manufacture of the legendary swords, the younger generation - erroneously - believe that guns will suffice.",0.682751,0,"2017-05-20","Released",135,"Lawson, Aoi Promotion, Asahi Shimbun, Avex Pictures, ","Japan, "
"204",0,0,"Time Raiders","Time Raiders is based on the online novel series Daomu Biji written by Xu Lei.  It tells the story of explorers searching for the secrets of immortality in ancient tombs",0.501965,5,"2016-08-18","Released",123,"Magnum Films, Chop Flix, ","China, Hong Kong, "
"205",0,88658655,"Line Walker","The details of undercover police officers are deleted from a police database and a senior officer is left struggling to know who are the undercover officers and who are the criminals.",1.148147,15,"2016-08-11","Released",108,"Shaw Brothers, Media Asia Film, Television Broadcasts Limited (TVB), ","China, Hong Kong, "
"206",0,0,"Emanet","",0.082399,1,"2016-08-05","Released",NA,"Mars Dagitim, ","Turkey, "
"207",0,0,"Boyka: Undisputed IV","In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude",20.15911,419,"2016-08-01","Released",87,"Nu Boyana Viburno, ","Bulgaria, "
"208",0,0,"Parasites","A group of friends get lost in the seedy streets where they encounter a crazed gang of homeless derelicts that seizes them and kills them one by one. The surviving man escapes on foot, naked and unarmed, with a pack of depraved transients in pursuit, and only seconds away from capture.",0.24647,5,"2016-07-30","Released",81,"Girls and Corpses Magazine, Crappy World Films, ","United States of America, "
"209",120000000,415484914,"Jason Bourne","The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.",21.229452,2885,"2016-07-27","Released",123,"The Kennedy/Marshall Company, Captivate Entertainment, Pearl Street Films, Double Negative, Perfect World Pictures, ","United Kingdom, United States of America, China, "
"210",15000000,77947607,"Shin Godzilla","From the mind behind Evangelion comes a hit larger than life.  When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",7.293837,240,"2016-07-29","Released",120,"Cine Bazar, Toho Pictures, ","Japan, "
"211",0,0,"Rampage: President Down","Bill Williamson is back, alive and well and doing a recon mission around D.C. This time he wants to cause a major population disruption within the USA which result in devastating consequences reverberating throughout the world. His new mission this time to bring down The President of the United States and his Secret Service detail. Bill brings with him all the freak-in havoc and acidity of the previous 2 movies.",4.101124,50,"2016-08-26","Released",NA,"Event Film Distribution, ","United States of America, Canada, "
"212",18700000,74000000,"Kabali","A gangster in Malaysia goes in search of his family after 25 years of imprisonment.",1.496261,29,"2016-07-22","Released",150,"V. Creations, ","India, Malaysia, "
"213",0,0,"White Coffin","Virginia will do the impossible in order to rescue her little daughter who has been abducted. After a terrible accident, she has the chance to live one day more to save her. On her path, she will find out that there are worst thing than death.",0.898674,14,"2016-07-21","Released",75,"Del Toro Films, ","Argentina, "
"214",32000000,58500000,"Skiptrace","A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.",8.650445,250,"2016-07-21","Released",107,"JC Group International, InterTitle Films, Cider Mill Pictures, Dasym Enetertainment, Talent International Media, Talent International Film Cultural Company, ","China, Hong Kong, United States of America, "
"215",0,0,"Star Wars Rebels: Steps Into Shadow","Ezra, having grown in power, leads a mission to break the crew's old friend Hondo Ohnaka out of prison. Meanwhile, Grand Admiral Thrawn -- a master Imperial strategist -- has vowed to dismantle and destroy the growing rebellion.",0.19007,3,"2016-07-16","Released",44,", , ",", , "
"216",0,0,"Brix and the Bitch","Trapped in a seedy and illegal fight club, one woman's only chance for escape is a gruesome brawl against the one person she refuses to harm.",0.034166,0,"2016-07-16","Released",9,", , ",", , "
"217",185000000,343471816,"Star Trek Beyond","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",18.113765,3394,"2016-07-07","Released",122,"Skydance Media, Paramount, Bad Robot, Perfect Storm Entertainment, Alibaba Pictures Group, Sneaky Shark, Huahua Media, ","United States of America, "
"218",0,0,"Sheborg Massacre","When an alien fugitive crash lands into a local puppy farm and begins turning people into machines that feed on puppy flesh, Dylan and her BFF Eddie have to decide whether or not to take on the SheBorg menace, and save the world.",0.57237,6,"2016-07-04","Released",90,", , ",", , "
"219",0,0,"Downhill","Deeply upset by the passing of his best friend, a professional BMX rider accepts to partake in a race in Chile. Everything goes as planned until he stumbles upon a man who is infected by a mysterious virus and becomes the target of local assassins.",0.624677,9,"2016-07-03","Released",82,"Too Much Films, WTFilms, 341 House Productions, Cybex Film Productions Ltd., Morbido Films, ","France, Chile, Canada, "
"220",1500000,0,"Child of Satan","New mom battles the evil lurking within as her adulterous husband hides a dark secret that may lead to the human extinction. After a freak accident during her baby shower, Allison, a dedicated nurse, is rushed to the hospital. After the premature birth of her son Neron, strange events emerge: illusions, vivid dreams, and unexplained killings. The events are linked back to Neron as Allison is taken by sudden premonitions that reveal the victims of her son's next choice.",1.56706,8,"2016-07-01","Released",100,"Lekhraj Films Production, Applied Art Productions, ","United States of America, "
"221",0,0,"Incarnation","A man wakes up in a square of an unknown city again and again, after each failed attempt to escape four masked assassins. Through the never ending chase, he tries to recover his identity, and find out who set him up.",0.487611,4,"2016-06-28","Released",82,"Viktorija Film, Void Pictures, ","Serbia, "
"222",180000000,356743061,"The Legend of Tarzan","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",29.211848,3292,"2016-06-29","Released",109,"Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac-Dune Entertainment, Riche Productions, ","Canada, United Kingdom, United States of America, "
"223",0,0,"HIT TV //The Prologue","HIT TV is a love letter to 80's Action-Thrillers.  The short takes place in a neon 80's city called Emerald Bay.  An illegal TV show has mysteriously appeared every night posting murderous bounties.  The organization running the show, highjacks broadcast channels to air a seedy and haunting call-to-action where people are identified for murder and priced accordingly.  Happy Hunting, Players…",0.028273,0,"2016-06-24","Released",12,"Funhouse, ","United States of America, "
"224",165000000,389681935,"Independence Day: Resurgence","We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",17.816806,3183,"2016-06-22","Released",120,"Centropolis Entertainment, Stereo D, TSG Entertainment, 20th Century Fox, ","United States of America, "
"225",0,0,"Hush Money","An art teacher's plans fall apart when he kidnaps a ballplayer's daughter to repay a debt to a ruthless mob boss.",0.053389,0,"2016-06-11","Released",88,", , ","United States of America, "
"226",0,0,"Rico Shade","In a comic book like world, a mysterious vigilante protects the streets from evil. When a villain named ""The Face"" commits an evil act, it is up to Rico Shade to stop him.",0.136969,2,"2016-06-10","Released",5,", , ","United States of America, "
"227",0,0,"Plan B","Can Aydin, Phong Giand and Cha-Lee Yoon have 24 hours to save their best friends and uncover the secret safe of the Berlin underworld kingpin.",1.892997,6,"2016-06-08","Released",98,"20th Century Fox, ","Germany, "
"228",0,0,"Heroes Don't Come Home","Deep in the woods of Maine, a broken promise made after the September 11th attacks forces two friends to confront the teenagers they were and the men they've become.",0.104885,2,"2016-06-08","Released",107,"Happy Wasteland Studios, ","United States of America, "
"229",0,0,"Dealer","Kelly is an easily scared blackjack dealer who gets a huge surprise from his roommate Trevor. Trevor is a drug dealer and can’t finish his rounds for the day. His boss a mysterious figure known only as X offers Kelly a plan – Deal or Die. This takes him to four separate drug deals over the course of a day and night in Las Vegas. Will Kelly survive?",0.039837,0,"2016-06-07","Released",106,", , ","United States of America, "
"230",0,0,"Officer Downe","A rookie cop is tasked with shadowing Officer Downe, a no-nonsense LAPD cop with regenerative powers, as he wages an ultra-violent war against the nefarious villains of Los Angeles.",1.61822,26,"2016-11-18","Released",88,"Man of Action, Living Out Loud Films, Traverse Media, Blackmrkt Incorporated, ","United States of America, "
"231",90000000,334901337,"Now You See Me 2","One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",30.974775,4730,"2016-06-02","Released",129,"Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films, ","Canada, China, United Kingdom, United States of America, "
"232",135000000,245623848,"Teenage Mutant Ninja Turtles: Out of the Shadows","After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",13.020287,1346,"2016-06-01","Released",112,"5150 Action, Paramount, Nickelodeon Movies, Platinum Dunes, Gama Entertainment Partners, ","United States of America, "
"233",160000000,433677183,"Warcraft","The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",15.983232,3045,"2016-05-25","Released",123,"Legendary Entertainment, Universal Pictures, Atlas Entertainment, Blizzard Entertainment, ","Canada, China, Japan, United States of America, "
"234",13000000,0,"Blood Father","An ex-con reunites with his estranged wayward 16-year old daughter to protect her from drug dealers who are trying to kill her.",8.318714,646,"2016-08-11","Released",88,"Wild Bunch, Why Not Productions, ","France, "
"235",0,0,"The Killer in the House","Riley and her friends head to a remote cabin in the woods to study for finals. But they soon find their own lives will be put to the test by a killer in the house. Dark pasts come to light and friendships are questioned as the battle for survival turns bloody.",0.553322,2,"2016-05-21","Released",97,"Cinetax Studios, ","United States of America, "
"236",0,0,"The Miller Prediction","An American veteran travels to the Middle East searching for peace after suffering the horrors of the Civil War and the ridicule of his peers over his 'Crazy uncle William's prediction' ...",0.031828,0,"2016-07-09","Released",NA,"Radiant Century Productions, ","United States of America, "
"237",50000000,62788218,"The Nice Guys","A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.",15.415127,3146,"2016-05-15","Released",116,"Silver Pictures, Waypoint Entertainment, Bloom, Nice Guys, Misty Mountains, Warner Bros. Pictures, ","United Kingdom, United States of America, "
"238",8820000,87547518,"Train to Busan","Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",8.382267,1569,"2016-07-20","Released",118,"Next Entertainment World, ","South Korea, "
"239",0,0,"Dadas","",0.480393,1,"2016-05-13","Released",NA,"Özen Film, ","Turkey, "
"240",73000000,349779543,"The Angry Birds Movie","An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",9.957043,1344,"2016-05-11","Released",97,"Sony Pictures Animation, Columbia Pictures, Rovio Entertainment, Rovio Mobile, Rovio Animation, ","Finland, United States of America, "
"241",178000000,543934787,"X-Men: Apocalypse","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",42.067847,6266,"2016-05-18","Released",144,"The Donners' Company, Marvel Entertainment, Bad Hat Harry Productions, TSG Entertainment, 20th Century Fox, Genre Films, ","United States of America, "
"242",0,0,"Kills on Wheels","Two physically handicapped youngsters make friends with a paralysed hitman and are commissioned by a local mafia boss. They have little to lose although things are never as they first appear. The boundaries between fantasy and reality blur as the unlikely heroes stumble from one close encounter to the next and we gain an unusual insight into their lives on the periphery of society.",3.816026,17,"2016-04-28","Released",105,"Laokoon Filmgroup, ","Hungary, "
"243",0,0,"<U+041C><U+0438><U+0440><U+043E><U+0432><U+043E><U+0439> <U+043F><U+0430><U+0440><U+0435><U+043D><U+044C>","",0.10085,0,"2016-04-27","Released",NA,"<U+0411><U+0435><U+043B><U+0430><U+0440><U+0443><U+0441><U+044C><U+0444><U+0438><U+043B><U+044C><U+043C>, ","Russia, "
"244",0,0,"Em Nome da Lei","The journey of idealistic Vitor, a young federal judge who decides to dismantle the mafia that dominates the border between Brazil and Paraguay. Inspired by true events.",0.620898,8,"2016-04-21","Released",NA,", , ","Brazil, "
"245",0,0,"The Hunter and the Hunted","An annual hunting trip for four longtime friends turns into a backwoods nightmare when they run into a group of devout locals deep inside the Pacific Northwest. As tension mounts between the two groups, the men become caught in a vicious game of cat and mouse while struggling to deal with their own personal demons and growing distrust among each other in this pulse-pounding action thriller.",0.026123,0,"2016-04-17","Released",95,"Wild Dogs Productions, ",", , "
"246",0,0,"The Loner","Haunted by memories as a child soldier in 1980s Iran, Behrouz finds himself in bustling, neon-soaked Los Angeles, working to become a real estate agent and live a simple life with his girlfriend Oksana. But Behrouz’s attempts at a normal life become increasingly difficult as his opium addiction and gambling habit rear their ugly heads, and he struggles to leave behind his past with the Iranian mafia. Soon Behrouz and Oksana find themselves caught between the feuding heads of the Iranian and Russian mobs.",0.052128,0,"2016-04-15","Released",102,", , ","United States of America, "
"247",31500000,14708696,"Criminal","Bill Pope is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous ex-convict Jericho Stewart. When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and eliminate him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal.",15.253818,723,"2016-04-14","Released",113,"BenderSpink, Campbell Grobman Films, Criminal Productions, Fipex Holding, Lionsgate, Millennium Films, ","United Kingdom, United States of America, "
"248",20000000,8821329,"Ratchet & Clank","Ratchet and Clank tells the story of two unlikely heroes as they struggle to stop a vile alien named Chairman Drek from destroying every planet in the Solana Galaxy. When the two stumble upon a dangerous weapon capable of destroying entire planets, they must join forces with a team of colorful heroes called The Galactic Rangers in order to save the galaxy. Along the way they'll learn about heroism, friendship, and the importance of discovering one's own identity.",9.308648,239,"2016-04-13","Released",94,"Sony Pictures Animation, Rainmaker Studios, Blockade Entertainment, ","Canada, Hong Kong, United States of America, "
"249",240000000,1153304495,"Captain America: Civil War","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",51.935464,10048,"2016-04-27","Released",147,"Marvel Studios, ","United States of America, "
"250",0,0,"Kings' Shift","A rookie policeman is left alone in a private clinic to guard a comatose suspect of World War II crimes. His shift is long over, yet nobody comes to replace him. However, the youngster is determined not to leave his post until he gets permission from his authorities to do so. Lack of sleep, loneliness, hunger and the persistence to serve his duty turn the young man into a ticking time bomb at the very wrong time. He must decide how far he can go guarding this suspect who is hated to death by everyone.",0.363491,1,"2016-10-21","Released",103,"Tremora, Film Angels Productions, Lithuanian Film Center, ","Lithuania, "
"251",0,0,"Debt Comes Due","A desperate man seeks out his own payday, until a vengeful stranger offers a larger reward and a chance at justice.",0.029014,0,"2016-05-11","Released",12,"UnF Studio, ",", , "
"252",0,0,"Like Lambs","When economic Apocalypse strikes America, students at the elite Hopkins House Academy take matters into their own hands by launching an anarchist plot to halt the collapse and save the country.",0.056136,0,"2016-04-08","Released",81,"Prospekt, ","United States of America, "
"253",115000000,164602163,"The Huntsman: Winter's War","As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",20.198204,2117,"2016-04-06","Released",114,"Roth Films, Universal Pictures, Perfect World Pictures, ","United States of America, "
"254",0,0,"Su saek","Yoon-seok, Sang-woo, Won-seon, Ho-young are 4 best friends living in Susaek, the poor town in Seoul. Having the waste landfill nearby, Susaek is full of smells and trucks carrying the metropolitan garbage. When Korea holds the 2002 World Cup, Susaek is mentioned for the place of new soccer stadium. Rich dealers crowd into the town and villagers get excited for the hope of redevelopment. Meanwhile Won-seon is recruited by the regional gang and gets involved in the redevelopment business, and the petty jealousy of Sang-woo cracks down their friendship…",0.934528,1,"2016-03-31","Released",112,"<U+C601><U+D654><U+C0AC> <U+B9CC><U+D654><U+ACBD>, ","South Korea, "
"255",0,0,"Brotherhood: Final Fantasy XV","A story set alongside the video game Final Fantasy XV, starring one of its main characters, Noctis, and his friends.",1.630773,9,"2016-03-31","Released",71,"Square Enix, A-1 Pictures, ","Japan, "
"256",5000000,10166820,"The Belko Experiment","In a twisted social experiment, a group of 80 Americans are locked in their high-rise corporate office in Bogotá, Colombia and ordered by an unknown voice coming from the company's intercom system to participate in a deadly game of kill or be killed.",11.822007,529,"2016-03-17","Released",88,"Orion Pictures, Blumhouse Productions, The Safran Company, Itaca Films, BH Tilt, Troll Court Entertainment, Metro-Goldwyn-Mayer, ","Colombia, United States of America, "
"257",15000000,20609977,"Keanu","Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.",7.7045,539,"2016-04-21","Released",99,"New Line Cinema, ","United States of America, "
"258",0,53647,"In a Valley of Violence","The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.",8.280321,154,"2016-10-21","Released",104,"Blumhouse Productions, ","United States of America, "
"259",250000000,873260194,"Batman v Superman: Dawn of Justice","Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",31.967548,9413,"2016-03-23","Released",151,"RatPac-Dune Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Comics, DC Entertainment, Warner Bros. Pictures, ","United States of America, "
"260",110000000,179246868,"Allegiant","Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.",20.218655,2804,"2016-03-09","Released",121,"Mandeville Films, Summit Entertainment, Lionsgate, Red Wagon Entertainment, ","United States of America, "
"261",0,0,"The 4th Company","Zambrano is a young criminal with the only hope of joining the legendary prison American football team known as The Dogs of Santa Martha. His hopes end up involving him with organized crime since The Dogs, who are also known as The 4th Company, a squadron of inmates at the service of the administration that controls the jail, its vice and its privileges. Corruption and crime have no limits; they ravage the city with car thefts, bank robberies and other crimes under the auspices of the authorities, the story takes place during the López Portillo presidency and his men.",1.069533,3,"2016-03-06","Released",120,"Arte Mecánica Producciones, Alebrije Cine y Video, ","Mexico, Spain, "
"262",500,500,"Musudan","Missing and death cases take place in succession along the Korean Demilitarized Zone. South Korea forms a unit led by Captain Jo Jin-Ho and First Lieutenant Shin Yoo-Hwa as assistant leader. They are given only 24 hours to find out the truth behind the incidents. Team members find evidence, but they feel like something isn't right.",0.927198,4,"2016-03-03","Released",87,", , ","South Korea, "
"263",5000000,0,"The Assignment","Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets.",8.344977,141,"2016-04-27","Released",95,"SBS Films, ","Canada, France, United States of America, "
"264",0,0,"Battle Break","",0.058904,1,"2016-03-02","Released",NA,"SAE Institute, ","Germany, "
"265",60000000,205754447,"London Has Fallen","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",14.896628,2051,"2016-03-02","Released",99,"LHF Film, Gerard Butler Alan Siegel Entertainment, Nu Boyana Film Studios, Millennium Films, ","Bulgaria, United States of America, United Kingdom, "
"266",0,0,"Pandemic","In the near future, a virus of epic proportions has overtaken the planet. There are more infected than uninfected, and humanity is losing its grip on survival. Its only hope is finding a cure and keeping the infected contained. Lauren is a doctor who, after the fall of New York, arrives in Los Angeles to lead the hunt for uncontaminated civilian survivors. But nothing can prepare her crack team for the blood-soaked mayhem they are about to witness as they head into the Californian mean streets where everything is considered a trap… From director John (THE SCRIBBLER) Suits, a boundary-crashing, game-changing science fiction thriller featuring non-stop action from a first person shooter perspective, putting the audience in the middle of every fight whilst feeling in control of every punch thrown and shot fired. Welcome to the new model of immersive action thriller for the hardcore video game generation.",7.402452,115,"2016-02-26","Released",91,"New Artists Alliance, Tadross Media Group, Parkside Pictures, ","United States of America, "
"267",1900000,0,"They Call Me Jeeg Robot","Enzo Ceccotti comes into contact with a radioactive substance, then accidently discovers he has superpowers. A touchy, navel-gazing introvert, he’s sure his new capabilities will do wonders for his life of crime, but that all changes when he meets Alessia, who’s convinced he’s the hero from the famous Japanese comic strip, Steel Jeeg Robot.",8.857511,1025,"2016-02-25","Released",112,"Rai Cinema, Goon Films, ","Italy, "
"268",35000000,25182929,"Grimsby","Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",9.864116,1007,"2016-02-24","Released",83,"Working Title Films, Columbia Pictures, Sony Pictures Releasing, Big Talk Productions, Blue Sky Films, Four by Two Films, LStar Capital, Village Roadshow Pictures, Sony Pictures, ","Australia, United Kingdom, United States of America, "
"269",140000000,150680864,"Gods of Egypt","A common thief joins a mythical god on a quest through Egypt.",13.466842,1711,"2016-02-25","Released",127,"Thunder Road Pictures, Pyramania, Summit Entertainment, Mystery Clock Cinema, TIK Films, ","Australia, United States of America, "
"270",5000000,24804129,"Race","Based on the incredible true story of Jesse Owens, the legendary athletic superstar whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy. Starring Stephan James, Jason Sudeikis, Jeremy Irons, Carice Van Houten and William Hurt - Race is an enthralling film about courage, determination, tolerance, and friendship, and an inspiring drama about one man's fight to become an Olympic legend.",10.191961,665,"2016-02-19","Released",134,"Trinity Race, Forecast Pictures, Solofilms, JoBro Productions & Film Finance, ","Canada, Germany, "
"271",20000000,12639297,"Triple 9","A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.",13.300208,1046,"2016-02-19","Released",115,"Surefire Capital, Worldview Entertainment, MadRiver Pictures, Sierra Pictures, Anonymous Content, ","United States of America, "
"272",0,0,"Junction 48","Set against a backdrop of the Israeli-Palestinian conflict, Palestinian rapper Kareem and his singer girlfriend Manar struggle, love and make music in their crime-ridden ghetto and Tel Aviv's hip-hop club scene.",1.833241,4,"2016-02-13","Released",97,"Blackbird Films, Metro Communications, United King Films, X-Filme Creative Pool, ","Germany, Israel, "
"273",0,0,"War on Everyone","Two corrupt cops in New Mexico set out to blackmail and frame every criminal unfortunate enough to cross their path. Things take a sinister turn, however, when they try to intimidate someone who is more dangerous than they are. Or is he?",6.504406,159,"2016-10-07","Released",98,"Reel Chefs Catering, Head Gear Films, Reprisal Films, Metrol Technology, Kreo Films FZ, ","United Kingdom, "
"274",0,0,"The Key","",0.024941,0,"2016-02-12","Released",90,"Julius Film, ","Germany, "
"275",58000000,783100000,"Deadpool","Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",125.47005,14998,"2016-02-09","Released",108,"Marvel Entertainment, TSG Entertainment, 20th Century Fox, Genre Films, The Donners' Company, ","United States of America, "
