"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"11",0,0,"Alien Abduction The Movie","A look at the Travis Walton abduction",2.572951,0,"2018-06-01","Released",86,"Onwinges Productions, ",", , "
"12",0,0,"The Most Dangerous Year","In 2016 a group of Washington State families with transgender kids join the fight against the wave of discriminatory anti-transgender legislation sweeping through the nation and into their home state. With the help of a coalition of state lawmakers and civil rights activists, these families embark on an uncharted journey of fighting to protect and preserve their children's human rights and civil liberties in this present-day civil rights movement.",4.024892,0,"2018-05-29","Released",88,", , ",", , "
"13",0,0,"Anders, jag och hans 23 andra kvinnor","",6.781334,0,"2018-05-25","Released",NA,"Real Reel, Sveriges Television (SVT), ","Sweden, "
"14",500,0,"To Learn Fear","After finding a video camera containing mysterious footage, two friends try to discover the fate of its owners.",8.549323,0,"2018-05-25","Post Production",55,", , ","United States of America, "
"15",0,0,"Ariel Phenomenon","A look at the UFO case in Zimbabwe",6.774212,0,"2018-05-19","Post Production",90,", , ",", , "
"16",0,0,"The Grand Ball","It is the history of a ball. A grand ball. Each summer, more than two thousand people tributary of the whole of Europe in a corner of the French countryside. For 7 days and 8 nights, they dance, again and again, lose the concept of time, braving their toil and their body. It rotates, laughs, it spin round, it cries, it sings. And the life pulse.",2.8,0,"2018-05-17","Released",95,", , ","France, "
"17",0,0,"Whitney","Filmmaker Kevin Macdonald examines the life and career of singer Whitney Houston. Features never-before-seen archival footage, exclusive recordings, rare performances and interviews with the people who knew her best.",2.68836,0,"2018-07-06","Released",120,"Lightbox Entertainment, Altitude Film Entertainment, Happy Street Entertainment, ","United Kingdom, United States of America, "
"18",0,0,"The State Against Mandela and The Others","",2.472642,0,"2018-05-15","Post Production",NA,", , ","France, "
"19",0,0,"Occupied Cinema","The ""Occupied Cinema"" follows young activists and events surrounding the takeover of ""Zvezda"", one of 14 extinguished cinemas from the privatized company ""Beograd Film"".",0.004542,1,"2018-05-14","Released",87,"This and That Productions, Nukleus Film, ","Croatia, Serbia, "
"20",0,0,"Animals Under Anaesthesia: Speculations on the Dreamlife of Beasts","Part lyrical document, part farce, Animals Under Anaesthesia: Speculations On the Dreamlife of Beasts explores the imaginary unconscious minds of animals. Images of sex, death and the natural world are made manifest in the murky and disquieting dreams of a dog, a cat, a pig and a rabbit.",6e-06,0,"2018-05-13","Released",14,", , ",", , "
"21",0,0,"Her Sound, Her Story","Pushing women to the forefront, ""Her Sound, Her Story"" is an intimate conversation unveiling the personal experiences, histories and the significant social impact women have within the Australian music industry. Featuring conversations with over forty women, this one-of-a-kind all-female narrative is brimming with individuality, strength and creativity.",0,0,"2018-05-11","Post Production",70,", , ","Australia, "
"22",0,0,"Forever 'B'","The stranger-than-fiction true story of the Broberg family and the abduction of their eldest daughter.",1e-06,1,"2018-05-10","Released",91,", , ",", , "
"23",0,0,"An American Story: Norman Mineta and His Legacy","A son of immigrants and forced into a U.S. World War II concentration camp as a child, Norman Mineta became the first Asian American mayor of a major city (San Jose, California); leading to a distinguished 20-year career in Congress; the first Asian American Cabinet member, serving two U.S. Presidents, a Democrat and Republican.",2.098287,0,"2018-05-10","Released",60,", , ","United States of America, "
"24",0,0,"Be Natural: The Untold Story of Alice Guy-Blaché","I am Alice Guy-Blaché, the first female film director. I made my first film in 1896 at age 23. I went on to write, direct, or produce more than 1,000 films.",1.823722,0,"2018-05-10","Post Production",180,", , ",", , "
"25",0,0,"O Renascimento do Parto 2","",2.029695,0,"2018-05-10","Released",NA,"808 Filmes Fora da Lata, ","Brazil, "
"26",0,0,"Dead Souls","In Gansu Province, northwest China, lie the remains of countless prisoners abandoned in the Gobi Desert sixty years ago. Designated as “ultra-rightists” in the Communist Party’s Anti-Rightist campaign of 1957, they starved to death in the Jiabiangou and Mingshui reeducation camps. The film invites us to meet the survivors of the camps to find out firsthand who these persons were, the hardships they were forced to endure and what became their destiny.",2.736794,0,"2018-05-09","Post Production",495,", , ","China, France, "
"27",0,0,"Cassandro, the exotico","After 26 years of spinning dives and flying uppercuts on the ring, Cassandro, the star of the gender-bending cross-dressing Mexican wrestlers known as the Exoticos, is far from retiring. But with dozens of broken bones and metal pins in his body, he must now reinvent himself.",1.561627,0,"2018-05-09","Post Production",73,", , ",", , "
"28",0,0,"Sasquatch on Lake Superior II","Further Sasquatch encounters.",0.047828,1,"2018-05-07","Released",NA,"Thunderstryker Films, ","Canada, "
"29",0,0,"The Final Adventure of Kaktus Kid","Aleksandar Zograf, a renowned cartoonist discovers an unusual comic book from World War II. The comic’s hero is Kaktus Kid – a small cactus trapped in his pot. Intrigued, Zograf investigates into the life of Kaktus Kid’s creator – little known artist Veljko Kockar. He soon discovers that Kockar was arrested just after the liberation of Belgrade in 1944. He was charged for being a Gestapo agent and executed. Zograf’s investigation reveals a far more complex story: Kockar’s identity and artistic works were stolen, he possibly has an affair with the girlfriend of a guerilla soldier and he drew anti-communist propaganda for the Nazis. As he explores the story and pieces together the scraps of evidence 70 years after it happened Zograf is faced with his own personal and artistic dilemmas: why do these little drawings have such power to give consolation but also lead to violence?",2.078313,0,"2018-05-07","Released",62,"Tuna Fish Studio, ","Serbia, "
"30",0,0,"The Sky is Blue with Lies: Tribeca Phaedra","Late 70s, downtown NYC, bar scene. Fara, the bar keeper’s young wife, falls in love with her beautiful step son, Po, just back from California. Early 80s, a filmmaker goes back to the witnesses and players, who tell the story of the tragedy. It’s Phaedra and Hippolytus, shot in a cool-tempered No Wave style.",1.214318,0,"2018-05-06","Released",98,", , ",", , "
"31",0,0,"Pat Passlof: …unexpected conversation…","“Pat Pasloff is a strong artist within a strong tradition…She has transcended some of the angst of Abstract Expressionism, without descending into something that is bland or formulaic or potentially conceptual” – David Cohen  Pat Pasloff (1928 – 2011) was an ambitious abstract expressionist painter who produced large scale, fresh, and vital bodies of work. Studying under pioneering artist William de Kooning, she was able to find her own path and grow from his influence. Her patterns and grids come alive with the materiality and physicality of her paintings. Watch as Pasloff describes her experiences painting, gaining an education in art, and as her visual language of emotion comes alive.",1.150561,0,"2018-05-05","Released",29,", , ",", , "
"32",0,0,"Rudi Assauer - Macher. Mensch. Legende.","",1.055418,0,"2018-05-04","Released",NA,", , ",", , "
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,", , ",", , "
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,", , ",", , "
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,", , ",", , "
"36",0,0,"Madame Cinéma","A documentary on Venezuelan filmmaker Margot Benacerraf, who won the Cannes International Critics Prize with his movie Araya in 1959.",1.072239,0,"2018-05-02","Released",70,"TRES Cinematografía, ","Venezuela, "
"37",0,0,"Omni: An Act against Gravity","When a YouTube video of Alexandru Duru's hoverboard flight goes viral, the young engineer sets a Guinness World Record and achieves the recognition he desires. But fame and fortune don't come easily. Often mocked and ostracized (until they achieve their goal), inventors see the world in a distinct way. Duru is no different. The son of Romanian immigrants, he's driven by a desire to achieve the impossible—and to cash in. Exploring the banality of Duru's trial-and-error efforts, director Bogdan Stoica is an artistic risk-taker worthy of his subject. He allows contemplative scenes to develop in real-time with immaculate framing; a natural tension builds as we witness Duru strapping the equivalent of high-speed lawn mower blades to his feet. Avoiding the temptation to sensationalize and thus trivialize his subject, Stoica reveals a rich story about immigration, settlement and the human desire to transcend our physical confines.  -Alexander Rogalski (Hot Docs Film Festival)",1.79511,0,"2018-05-01","Released",80,", , ","Canada, "
"38",0,0,"American Dream: Detroit","The comeback of Detroit is poised to be the greatest turnaround story of American history.",0.962664,0,"2018-05-01","Released",90,"2929 Entertainment, Mann-made Pictures, ","United States of America, "
"39",0,0,"My War","Hundreds of Western volunteers have joined Kurdish armies in Syria and Iraq in their efforts to fight the Islamic State. What drives some Canadians to put their lives on the line?",0.962993,0,"2018-04-29","Released",98,", , ","Canada, "
"40",0,0,"More Blood!","Have you ever wondered why you root for people to die in movies or why you laugh hysterically when you see someone's head explode? Why does society love watching this stuff? Inquiring minds want to know. In this documentary we take a look into why this is; to hopefully get a better understanding and to feel better about ourselves since we all love seeing this. ""More Blood!""",0.971591,0,"2018-04-29","Released",82,"Wretched Productions, ","United States of America, "
"41",0,0,"Nothing Is Truer than Truth","NOTHING IS TRUER THAN TRUTH is a feature length documentary about Edward de Vere, Seventeenth Earl of Oxford, A-list party boy on the continental circuit, who spent a year and a half in Venice and traveling in Europe, learning about commedia dell'arte and collecting the experiences that would become the Shakespeare plays. Shot in Venice, Verona, Mantua, Padua, and Brenta, the film ventures to actual sites De Vere visited in 1575-76, including the settings for THE MERCHANT OF VENICE, OTHELLO, ROMEO & JULIET, and TWO GENTLEMEN OF VERONA. The film features renowned Shakespeare scholars, actors, and directors, including Sir Derek Jacobi, Mark Rylance, Tina Packer, and Diane Paulus, and argues that De Vere's bisexuality is the reason for the pseudonym Shake-speare.",1.416043,0,"2018-04-29","Released",75,", , ","Italy, United Kingdom, United States of America, "
"42",0,0,"Andy Irons: Kissed By God","A film about bipolar disorder and opioid addiction as seen through the life of three-time world champion surfer Andy Irons. He was the pride of Hawaii and revered around the world for his blue collar rise to fame and success. However, many were unaware of his internal battles that led to his demise. As the opioid crisis rises to a national emergency in the United States, the untold story of Andy’s life serves to tear down the myths associated with these two ferocious diseases.",1.111839,0,"2018-04-29","Released",100,", , ","United States of America, "
"43",0,0,"Afghan Cycles","Afghan Cycles is a feature documentary about a generation of Afghan women who are pedaling their own revolution, aggressively challenging gender and cultural barriers using the bicycle as a vehicle for freedom, empowerment and social change.",1.071,0,"2018-04-29","Released",90,", , ",", , "
"44",0,0,"North Pole, NY","North Pole, NY is a documentary about Santa's Workshop, one of the very first theme parks in the U.S. Battling against a changing economy, the digital world, and a con-man who tries to steal Christmas, the dreamers in one small town vow to keep the park open and the magic of Christmas alive all year.",0.808489,0,"2018-04-28","Released",NA,", , ","United States of America, "
"45",0,0,"Let the River Run","You've always wanted to sing in a choir. But what if you can't sing? Isabella, Avery and Tyler can help.",0.878855,0,"2018-04-28","Released",27,", , ",", , "
"46",0,0,"The Farmer","Eight years ago director Daan Jongbloed stumbled upon an abandoned farm, which surprisingly was inhabited by 97-year-old farmer Peer. The peacefulness and sobriety in which Peer lives fascinated Daan tremendously. His view of Peer’s rural lifestyle is rather idyllic, but to Peer this is reality. Why does he live the way he does? Who is Peer and what’s troubling him? In an attempt to understand Peer and his perception of life Daan has followed him on and off for the past eight years. Peer cautiously reveals a glimpse of his lonely life and disturbing past.",0.783825,0,"2018-04-27","Released",40,"Van Osch Films, ","Netherlands, "
"47",0,0,"Smithy & Dickie","Smithy & Dickie is a short documentary about love letters written in the 1940’s, young people’s reactions to them and an exploration on how the current explosion of digital information may be obliterating our most precious memories, making them less accessible in another 70 years.",1.365553,0,"2018-04-27","Released",10,", , ","Ireland, "
"48",0,0,"The Reader","In a famous Havana cigar factory, Gricel La Lectora makes her way to her rostrum and microphone, where she regales the workers with a specially curated mix of interesting articles, novels, poetry and diversions. Gricel is one of the last people to hold this storied position.",0.778201,0,"2018-04-27","Released",10,", , ","United Arab Emirates, "
"49",0,0,"The American Meme","Paris Hilton, the Fat Jew, and Brittany Furlan have all used social media to achieve massive internet fame. But, American Meme explores, is it worth it?",1.176563,1,"2018-04-27","Released",95,"Bert Marcus Productions, ","United States of America, "
"50",0,0,"Commercial","An ambient, psychedelic short film focusing on the advertising behemoth that is Times Square.",0.878238,0,"2018-04-27","Released",4,", , ","United States of America, "
"51",0,0,"Charlie's Place","The story of an African American nightclub in Myrtle Beach, South Carolina that was a significant stop on the Chitlin’ Circuit in the segregated South. The owner, Charlie Fitzgerald, welcomed blacks and whites to his club. From the 1930s to the 1960s, many of the greatest black musicians played there, including Billie Holiday, Ray Charles, Ruth Brown and Little Richard.",1.115945,0,"2018-04-26","Released",26,", , ","United States of America, "
"52",0,0,"I've Got Levitation","I'VE GOT LEVITATION documents the 50th anniversary reunion of The 13th Floor Elevators at the Levitation 2015 music festival. The film offers an immersive glimpse into the festival with interviews and performances by: The 13th Floor Elevators, The Flaming Lips, The Black Angels, Jesus And Mary Chain, The GOASTT (Sean Lennon), Thee Oh Sees, Fuzz (Ty Segall), Mac Demarco, Lightning Bolt, Night Beats, Holy Wave, LA Witch AND MORE.",1.267841,0,"2018-04-25","Released",83,", , ",", , "
"53",0,0,"Crossroads","Despite never having played the game before, a group of underprivileged teens emerge as a talented lacrosse team under the tutelage of Coach Bobby Selkin.",0.984892,0,"2018-04-25","Post Production",77,", , ",", , "
"54",0,0,"Tiny Shoulders: Rethinking Barbie","In her 59 years, Barbie has become a fashion icon, a lightning rod and a target for feminists. Tiny Shoulders: Rethinking Barbie, featuring newly discovered footage and unprecedented access...",1.072708,0,"2018-04-25","Released",91,"Rare Bird Films, ","United States of America, "
"55",0,0,"The Rachel Divide","Rachel Dolezal became infamous when she was unmasked as a white woman passing for black so thoroughly that she had become the head of her local N.A.A.C.P. chapter. This portrait cuts through the very public controversy to reveal Dolezal’s motivations.",4.853982,10,"2018-04-23","Released",104,"Netflix, ","United States of America, "
"56",0,0,"Blue Note Records: Beyond the Notes","The film explores the vision behind the iconic American jazz record label. Since 1939, Blue Note artists have been encouraged to push creative boundaries in search of uncompromising expressions. Through current recording sessions, rare archive and conversations with iconic Blue Note artists, the film reveals an intimate perspective of a legacy that continues to be vital in today’s political climate.",1.837167,0,"2018-04-23","Released",85,"Mira Film, isotopefilms, Eagle Rock Entertainment, Final Cut USA, BBC Music, Schweizer Radio und Fernsehen (SRF), Radio Télévision Suisse (RTS), SSR SRG Idée Suisse, Téléclub, Zürcher Filmstiftung, Media Desk Suisse, UBS Culture Foundation, ","Switzerland, United States of America, "
"57",0,0,"Roll Red Roll","At a 2012 pre-season high-school football party in Steubenville, Ohio, a young woman was raped. The aftermath exposed an entire culture of complicity—and Roll Red Roll maps out the roles that peer pressure, denial, sports machismo, and social media each played in the tragedy.",0.757993,0,"2018-04-22","Post Production",80,", , ",", , "
"58",4000,0,"Planetary Nebula","Within the darkness of the frame's space, polychromatic lights contract & expand, and gradually deconstruct into impressions of the mind's eye.",0.801268,0,"2018-04-22","Released",12,", , ","United States of America, "
"59",0,0,"Phantom Cowboys","Part time capsule, part folk song, Phantom Cowboys follows three teenage boys as they approach adulthood in vastly different parts of the United States. Moving fluidly between the deserts of California, the valleys of West Virginia, and the sugarcane fields of Florida, the film explores the lives of these young men during two formative periods - transitioning forward and backward in time over a span of eight years.",0.738056,0,"2018-04-22","Post Production",NA,", , ",", , "
"60",0,0,"Howard","Though legendary lyricist Howard Ashman died far too young, his impact on Broadway, movies, and the culture at large were incalculable. He and his artistic partner, composer Alan Menken, scored an Off-Broadway sensation with their musical redux of Little Shop of Horrors. And, when Disney snatched up the two in the mid-’80s, they revitalized the struggling Mouse House with hits like The Little Mermaid and Aladdin. When the lyricist and librettist died of AIDS-related complications, at age 40, in 1991, one of his biggest triumphs—Disney’s instant classic Beauty and the Beast—wouldn’t hit theaters for another six months.  Told entirely through rare archival footage and interviews with Ashman’s family, friends, associates, and longtime partner Bill Lauch, Howard is an intimate tribute to a once-in-a-generation talent and a rousing celebration of musical storytelling itself.",0.675571,0,"2018-04-22","Released",93,"Stone Circle Pictures, ",", , "
"61",0,0,"Charm City","During three years of unparalleled violence in Baltimore, Charm City delivers an unexpectedly candid, observational portrait of those left on the frontlines. With grit, fury, and compassion, a group of police, citizens, and government officials grapple with the consequences of violence and try to reclaim their future.",0.982627,0,"2018-04-22","Post Production",106,", , ",", , "
"62",0,0,"The Proposal","When artist-turned-filmmaker Jill Magid learns that the archives of Mexico's most famous architect are being held in a private collection, she devises a radical plan to explore the contested legacy of the late Luis Barragán.",0.964773,0,"2018-05-02","Post Production",83,", , ","United States of America, "
"63",0,0,"Leaving My Father's Faith","Christian author and evangelist Tony Campolo and his son Bart discuss Bart's loss of faith.",0.654885,0,"2018-04-22","Released",79,", , ","United States of America, "
"64",0,0,"Unbanned: The Legend of AJ1","Unbanned explores the dynamic life of AJ1 from its unlikely origins to its role in disrupting NBA rules, birthing sneaker culture, and influencing a social and cultural revolution. This is the story of a shoe that changed the world.",0.654755,0,"2018-04-22","Released",90,", , ","United States of America, "
"65",3000,0,"A Departure","An individual leaves their industrial job, takes to their vehicle, and voyages out into the woods.",0.661224,0,"2018-04-22","Released",20,", , ","United States of America, "
"66",0,0,"Netizens","Cynthia Lowen’s powerful documentary Netizens highlights three women as each wages war against one of the internet’s most malevolent forces: prevalent and un-policed misogyny, harassment, and stalking. Directed at thousands of women daily by way of social media, it lies in plain sight, and its ramifications never remain only online. The film deftly depicts not only the forms digital abuse can take, from non-consensual pornography to invasion of privacy, but also the consequences for its victims.",0.267088,0,"2018-04-22","Released",96,"Fork Films, ",", , "
"67",0,0,"Slave To The Grind","Grindcore is the worlds fastest most aggressively intense music. Fusing the anarchistic and leftist attitudes of the UK Punk scene with the speed and drunken aggression of American Death Metal, Grindcore continues to challenge and offend most listeners.",0.671831,0,"2018-04-21","Post Production",NA,"Death By Digital Productions, ","Canada, "
"68",0,0,"Blowin' Up","In a courtroom in Queens, women facing prostitution charges may earn a chance at redemption thanks to an experimental program established by a team of rebel heroines working to change the system.",0.986224,0,"2018-04-21","Post Production",94,", , ",", , "
"69",0,0,"House Two","In 2005, a group of U.S. Marines killed 24 unarmed Iraqi men, women, and children in a matter of minutes, sparking the largest criminal investigation in Marine Corps history. House Two delves into that investigation and the ensuing court proceedings.",1.23745,0,"2018-04-21","Post Production",NA,", , ",", , "
"70",0,0,"Momentum Generation","In the 1990s, a motley band of teen surfers from the north shore of Oahu brought professional surfing to new heights. But as their stars rose, the competition threatened to tear their group apart.",1.235782,0,"2018-04-21","Post Production",NA,", , ",", , "
"71",0,0,"Congo - A Political Tragedy","Resource-rich Africa has been a feeding hand for many successful countries and businesses that have never really benefited the continent itself nor the majority of its people.  First of a 3-film series, Congo: A Political Tragedy is a feature-length documentary chronicling the political history of the Democratic Republic of the Congo from the arrival of the first European settlers to the nation’s struggle for independence.  It offers the unique perspective of Congolese co-writers Patrick Kabeya and Mina Malu, as they document the history of a country that has so far mostly been told through the eyes of foreigners.",0.678318,0,"2018-04-21","Released",87,"KM Media Productions, ","Canada, Congo, Switzerland, "
"72",0,0,"Time For Ilhan","This feature documentary follows the 2016 Minnesota House of Representatives campaign of Ilhan Omar, a Somali-American woman who attempts to unseat a 43-year incumbent and other challengers.",0.885678,0,"2018-04-21","Released",89,"Flying Pieces Productions, ","United States of America, "
"73",0,0,"Bathtubs Over Broadway","When he started as a comedy writer for the Late Show with David Letterman, Steve Young had few interests and not many friends outside of his day job. But while gathering material for a segment on the show, Steve stumbled onto a few vintage record albums that would change his life forever.  Bizarre cast recordings - marked “internal use only” - revealed full-throated Broadway-style musical shows about some of the most recognizable corporations in America: General Electric, McDonald’s, Ford, DuPont, Xerox.  Bathtubs Over Broadway follows Steve Young on his quest to find all he can about this hidden world. While tracking down rare albums, unseen footage, composers and performers, Steve forms unlikely friendships and discovers that this discarded musical genre starring tractors and bathtubs was bigger than Broadway.",1.070195,0,"2018-04-21","Released",87,", , ",", , "
"74",0,0,"Bethany Hamilton: Unstoppable","One of the most fearless and accomplished athletes of her generation, Bethany Hamilton became a surfing wunderkind when she returned to the sport following a devastating shark attack at age 13. As she continues to chase waves she also now tackles motherhood.",0.699716,0,"2018-04-21","Post Production",NA,", , ",", , "
"75",0,0,"The Feeling of Being Watched","Journalist Assia Boundaoui sets out to investigate long-brewing rumors that her quiet, predominantly Arab-American neighborhood was being monitored by the FBI.",1.207369,0,"2018-04-21","Post Production",86,", , ",", , "
"76",0,0,"Home + Away","For the mostly Mexican-American students of El Paso's Bowie High School, sports can offer a path to a better life. Home + Away follows three students as they pursue that route in search of success.",1.012476,0,"2018-04-21","Post Production",83,", , ",", , "
"77",0,0,"Yellow Is Forbidden","Celebrated Chinese couturier Guo Pei is perhaps best known for designing the brilliant gold gown Rihanna wore to the Met Ball in 2015. But Guo’s quest to be recognized by the gatekeepers of Paris haute couture goes beyond the red carpet and taps into global power dynamics and the perpetual tension between art and commerce.",1.766708,0,"2018-04-21","Post Production",94,", , ",", , "
"78",0,0,"Serengeti Rules","A band of young scientists discover a radical new theory of the natural world—one that could help confront some of the biggest environmental challenges of our time.",0.63433,0,"2018-04-21","Released",84,"Passion Pictures, Overhead Films, ","United Kingdom, "
"79",5000,0,"Image & Illusion","The spectral perspective of an individual stuck beneath the surface of the Earth, drowning in the Styx River and attempting to make his way back to the surface, without being pulled down into the Nether.",0.692401,0,"2018-04-21","Released",79,", , ","Canada, United Kingdom, United States of America, "
"80",0,0,"WildMan of Ocheese Pond","A documentary about the case of the Ocheese Pond bigfoot",0.959512,0,"2018-04-21","Post Production",NA,"Best Dudes Films, ","United States of America, "
"81",0,0,"House Two","In 2005, a group of U.S. Marines killed 24 unarmed Iraqi men, women, and children in a matter of minutes, sparking the largest criminal investigation in Marine Corps history. House Two delves into that investigation and the ensuing court proceedings.",1.23745,0,"2018-04-21","Post Production",NA,", , ",", , "
"82",0,0,"When Lambs Become Lions","In the Kenyan bush, a crackdown on ivory poaching forces a silver-tongued second-generation poacher to seek out an unlikely ally in this fly-on-the-wall look at both sides of the conservation divide.",0.615214,0,"2018-04-20","Post Production",80,", , ",", , "
"83",0,0,"Tanzania Transit","On a train crossing Tanzania, a rolling microcosm of East African society, we follow three main characters, reflecting on the strength to survive.",0.716485,0,"2018-04-20","Post Production",75,", , ",", , "
"84",0,0,"Say Her Name: The Life and Death of Sandra Bland","Sandra Bland was a bright, energetic activist whose life was cut short when a traffic stop resulted in a mysterious jail cell death just three days later.",0.909183,0,"2018-04-20","Post Production",NA,", , ",", , "
"85",500,0,"Saul's 108th Story","As a teenager in 1950 Brooklyn, all Saul wanted to do was hang out with his friends and go to the beach. Instead, he got roped into a dangerous new job, and Saul got in a little over his head.",0.999422,0,"2018-04-20","Released",6,", , ","United States of America, "
"86",0,0,"Satan & Adam","One was a demon on guitar; the other was fresh out of school and no slouch on harmonica. Satan & Adam is a celebration of friendship and the blues comprised of documentary footage shot over the course of two decades.",0.622131,0,"2018-04-20","Post Production",78,", , ",", , "
"87",0,0,"Sidelined","In 1978, several NFL cheerleaders posed in Playboy magazine, having received approval from team management. But when the issue hit newsstands, it unleashed a wave of repercussions for the women themselves—and their team.",0.954775,0,"2018-04-20","Post Production",40,", , ",", , "
"88",140000,0,"The Outsider","He was at the center of the biggest banking scandal you've never heard of.",0.671934,0,"2018-04-20","Released",97,", , ",", , "
"89",0,0,"White Tide: The Legend of Culebra","Rodney is an American dreamer. His glass is not only half full, but it's half full of the finest wine you've ever tasted. But when the great recession wipes out his construction business in Central Florida, his family faces a nightmare of debt. One evening around a campfire, Rodney hears a story from an old, bare-footed hippy that just might solve his family's problems. There's an island. There's a map. And there's buried treasure...$2 million dollars just waiting for someone to dig it up. Rodney is hooked. But there's just one slight, itty-bitty problem...he doesn't have a shovel. Oh, and the $2 million dollars just happens to be in cocaine form.",1.002296,0,"2018-04-20","Post Production",83,", , ",", , "
"90",0,0,"The Man Who Stole Banksy","In 2007, the anonymous graffiti artist Banksy painted a series of political works around Palestine, only to have them cut down and sold off to the highest bidder. A stylish examination of public space and the commodification of street art, narrated by Iggy Pop.",0.622836,0,"2018-04-20","Post Production",90,", , ",", , "
"91",0,0,"Call Her Ganda","Grassroots activists in the Philippines are spurred into action when a local transgender woman is found dead in a motel room with a 19-year-old U.S. marine as the leading suspect. As they demand answers and a just trial, hidden histories of U.S. colonization come bubbling to the surface.",0.979572,0,"2018-04-19","Post Production",93,", , ",", , "
"92",0,0,"In Between Takes","Give a man a fish, and you feed him for a day. Give a man a video camera, and you will have a film in twenty years. Home videos are even funnier here as the cameraman – the director’s own father – was unaware he was filming.",0.932159,0,"2018-04-19","Released",7,", , ","Russia, "
"93",0,0,"Man on the Plain","Seventy-year-old Horacio is a great conversationalist with a prodigious memory. He lives poorly selling pigs with the only company of thirty dogs, two cats and a sheep in the heart of the Argentinian humid pampa. This year, his only neighbour and friend Hugo has made up his mind to move to the city as soon as the autumn arrives, after spending his whole life in the countryside.  Horacio is deeply affected, and more sensitive than ever about his own solitude. That summer, memories from the past will come after him while he tries to persuade Hugo to stay.",0.604634,0,"2018-04-19","Released",76,"El dedo en el Ojo, ","Argentina, Spain, "
"94",0,0,"No Greater Law","In the rugged American west, a patriarch of a faith healing family fights to protect the right to deny his children medical care while an investigation into child deaths closes in on him and his church.",0.679058,0,"2018-04-19","Post Production",89,", , ",", , "
"95",0,0,"United Skates","When America's last standing roller rinks are threatened with closure, a community of thousands battle in a racially charged environment to save an underground subculture.",2.207167,0,"2018-04-19","Released",89,", , ",", , "
"96",0,0,"Island of the Hungry Ghosts","Christmas Island, Australia is home to one of the largest land migrations on earth—that of forty million crabs journeying from jungle to sea. But the jungle holds another secret: a high-security facility that indefinitely detains individuals seeking asylum.",0.64774,0,"2018-04-19","Post Production",NA,", , ",", , "
